"Level","Date","Mr","Message"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - user-code:ZG13003"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - accounting-terminal:VIRT"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - app:ether-apx"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - branch-code:9999"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - authorization-code:00000000"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - operative-branch-code:9999"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - language-code:ES"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - operation-time:103000"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - authorization-version:00"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - request-id:3fc40a3a-5ba8-4f70-86f8-a3393ef50a4a"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - contact-identifier:1072"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - ip-address:0.0.0.0"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - client-document:0123456789012345678901234"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - secondary-currency-code:USD"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - X-Forwarded-For:150.100.55.253"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - environ-code:01"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - product-code:0001"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - subtype-code:01"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - currency-code:PEN"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - workstation-code:W963"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.headers.impl.LogicalHeaderManagerImpl - user-agent:bruno-runtime/2.1.0"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.TransactionStoreDelegateImpl - Finding DomObject for transaction 'PFMHT010-01-PE'."
